,town,latitude,longitude,country
2634,Rosslyn Park,-34.92194,138.67553,Australia
2635,Rostrevor,-34.89386,138.69183,Australia
2636,Roxby Downs,-30.54892,136.88377,Australia
2637,Royal Park,-34.87415,138.51189,Australia
2638,Royston Park,-34.89757,138.6315,Australia
2639,Salisbury,-34.76827,138.60831,Australia
2640,Salisbury Downs,-34.76772,138.6221,Australia
2641,Salisbury East,-34.79052,138.6545,Australia
2642,Salisbury Heights,-34.7631,138.67591,Australia
2643,Salisbury North,-34.74956,138.6206,Australia
2644,Salisbury Park,-34.76155,138.67029,Australia
2645,Salisbury Plain,-34.77265,138.6633,Australia
2646,Seacliff,-35.03474,138.52288,Australia
2647,Seacliff Park,-35.02983,138.53129,Australia
2648,Seacombe Gardens,-35.02336,138.5458,Australia
2649,Seacombe Heights,-35.03264,138.54584,Australia
2650,Seaford,-35.1898,138.47589,Australia
2651,Seaford Meadows,-35.17276,138.4879,Australia
2652,Seaford Rise,-35.19296,138.48172,Australia
2653,Seaton,-34.9,138.51667,Australia
2654,Seaview Downs,-35.03698,138.53796,Australia
2655,Sefton Park,-34.87405,138.60343,Australia
2656,Sellicks Beach,-35.33869,138.44734,Australia
2657,Semaphore,-34.83934,138.48228,Australia
2658,Semaphore Park,-34.85072,138.47889,Australia
2659,Semaphore South,-34.84975,138.47949,Australia
2660,Sheidow Park,-35.07928,138.52738,Australia
2661,Smithfield,-34.68333,138.68333,Australia
2662,Smithfield Plains,-34.67643,138.67785,Australia
2663,Solomontown,-33.1853,138.02364,Australia
2664,Somerton Park,-34.99705,138.52155,Australia
2665,South Brighton,-35.02765,138.52798,Australia
2666,South Plympton,-34.97682,138.55588,Australia
2667,Southern Mallee,-35.36733,140.5203,Australia
2668,St Agnes,-34.83075,138.71074,Australia
2669,St Georges,-34.952,138.64787,Australia
2670,St Marys,-35.00423,138.57983,Australia
2671,St Morris,-34.91107,138.6536,Australia
2672,St Peters,-34.90498,138.62255,Australia
2673,Stirling,-35.0022,138.71956,Australia
2674,Stirling North,-32.47986,137.83804,Australia
2675,Stonyfell,-34.93422,138.67674,Australia
2676,Strathalbyn,-35.25979,138.89247,Australia
2677,Streaky Bay,-32.73808,134.55116,Australia
2678,Sturt,-35.02303,138.55476,Australia
2679,Surrey Downs,-34.79951,138.71154,Australia
2680,Tailem Bend,-35.25226,139.45546,Australia
2681,Tanunda,-34.52336,138.95982,Australia
2682,Taperoo,-34.80425,138.49593,Australia
2683,Tatiara,-36.22232,140.50748,Australia
2684,Tea Tree Gully,-34.80171,138.71994,Australia
2685,Tennyson,-34.88601,138.48588,Australia
2686,The Coorong,-35.71844,139.70329,Australia
2687,Thebarton,-34.91667,138.56667,Australia
2688,Toorak Gardens,-34.93478,138.63639,Australia
2689,Torrens Park,-34.97607,138.61034,Australia
2690,Torrensville,-34.92046,138.56149,Australia
2691,Tranmere,-34.9055,138.66212,Australia
2692,Trinity Gardens,-34.91438,138.64141,Australia
2693,Trott Park,-35.07576,138.54189,Australia
2694,Tumby Bay,-34.19697,136.13649,Australia
2695,Tusmore,-34.93894,138.65059,Australia
2696,Two Wells,-34.59327,138.51367,Australia
2697,Underdale,-34.91803,138.54704,Australia
2698,Unley,-34.95392,138.60798,Australia
2699,Unley Park,-34.96388,138.60776,Australia
2700,Vale Park,-34.88604,138.62714,Australia
2701,Valley View,-34.83994,138.66072,Australia
2702,Victor Harbor,-35.51605,138.5461,Australia
2703,Virginia,-34.6663,138.56027,Australia
2704,Waikerie,-34.18178,139.98552,Australia
2705,Wakefield,-34.00743,138.39455,Australia
2706,Walkerville,-34.89443,138.61626,Australia
2707,Walkley Heights,-34.83668,138.64368,Australia
2708,Wallaroo,-33.93881,137.63365,Australia
2709,Warradale,-34.99717,138.53155,Australia
2710,Waterloo Corner,-34.71667,138.58333,Australia
2711,Wattle Park,-34.92516,138.67501,Australia
2712,Wattle Range,-37.50804,140.42114,Australia
2713,Wayville,-34.94468,138.59132,Australia
2714,West Beach,-34.94597,138.50935,Australia
2715,West Croydon,-34.89448,138.55931,Australia
2716,West Hindmarsh,-34.90794,138.56412,Australia
2717,West Lakes,-34.87299,138.49458,Australia
2718,West Lakes Shore,-34.8601,138.48966,Australia
2719,Westbourne Park,-34.97165,138.59525,Australia
2720,Whyalla,-33.04569,137.54468,Australia
2721,Whyalla Jenkins,-33.02205,137.51269,Australia
2722,Whyalla Norrie,-33.02903,137.53922,Australia
2723,Whyalla Playford,-33.02788,137.56196,Australia
2724,Whyalla Stuart,-33.02493,137.52471,Australia
2725,Willaston,-34.5864,138.74124,Australia
2726,Williamstown,-34.6721,138.89108,Australia
2727,Willunga,-35.27127,138.55417,Australia
2728,Windsor Gardens,-34.86538,138.64703,Australia
2729,Woodcroft,-35.10236,138.56292,Australia
2730,Woodside,-34.95433,138.87901,Australia
2731,Woodville,-34.877,138.54291,Australia
2732,Woodville Gardens,-34.86788,138.54798,Australia
2733,Woodville North,-34.872,138.54309,Australia
2734,Woodville Park,-34.88696,138.54648,Australia
2735,Woodville South,-34.88186,138.53477,Australia
2736,Woodville West,-34.8864,138.53095,Australia
2737,Wudinna,-32.97747,135.3917,Australia
2738,Wynn Vale,-34.79942,138.68714,Australia
2739,Yankalilla,-35.4939,138.34225,Australia
2740,Yorke Peninsula,-34.70549,137.58179,Australia
2741,Acton Park,-42.87932,147.48459,Australia
2742,Austins Ferry,-42.76667,147.25,Australia
2743,Bagdad,-42.62968,147.22339,Australia
2744,Battery Point,-42.88995,147.33324,Australia
2745,Beaconsfield,-41.20227,146.81723,Australia
2746,Beauty Point,-41.16216,146.82146,Australia
2747,Bellerive,-42.87551,147.3703,Australia
2748,Berriedale,-42.81667,147.25,Australia
2749,Blackmans Bay,-43.00311,147.31694,Australia
2750,Blackstone Heights,-41.45977,147.08407,Australia
2751,Break O'Day,-41.39069,147.97477,Australia
2752,Bridgewater,-42.73719,147.22784,Australia
2753,Bridport,-41.00046,147.39175,Australia
2754,Brighton,-42.72673,147.24233,Australia
2755,Burnie,-41.1965,145.81136,Australia
2756,Cambridge,-42.83333,147.45,Australia
2757,Central Coast,-41.26999,146.05916,Australia
2758,Central Highlands,-42.19653,146.63934,Australia
2759,Chigwell,-42.80912,147.2448,Australia
2760,Circular Head,-41.01991,145.08366,Australia
2761,Claremont,-42.78333,147.25,Australia
2762,Clarence,-42.87369,147.44725,Australia
2763,Clarendon Vale,-42.88988,147.44368,Australia
2764,Cressy,-41.68561,147.07792,Australia
2765,Currie,-39.92976,143.85385,Australia
2766,Cygnet,-43.15333,147.07253,Australia
2767,Deloraine,-41.52477,146.65701,Australia
2768,Derwent Valley,-42.80383,146.5297,Australia
2769,Devonport,-41.21296,146.32401,Australia
2770,Dodges Ferry,-42.85315,147.62263,Australia
2771,Dorset,-41.04789,147.73167,Australia
2772,Dynnyrne,-42.90541,147.31576,Australia
2773,East Devonport,-41.18792,146.3866,Australia
2774,East Launceston,-41.43843,147.15101,Australia
2775,Evandale,-41.56858,147.25271,Australia
2776,Flinders,-40.03799,148.13965,Australia
2777,Franklin,-43.08884,147.00906,Australia
2778,Gagebrook,-42.7477,147.26984,Australia
2779,Geeveston,-43.16337,146.92549,Australia
2780,Geilston Bay,-42.82955,147.3463,Australia
2781,George Town,-41.11982,147.01731,Australia
2782,Glamorgan/Spring Bay,-42.27832,147.96675,Australia
2783,Glenorchy,-42.83188,147.22954,Australia
2784,Goodwood,-42.82822,147.29301,Australia
2785,Granton,-42.75149,147.22795,Australia
2786,Hadspen,-41.50059,147.07359,Australia
2787,Herdsmans Cove,-42.75066,147.26483,Australia
2788,Hillcrest,-41.06324,145.89437,Australia
2789,Hobart,-42.87936,147.32941,Australia
2790,Hobart city centre,-42.8828,147.32582,Australia
2791,Howrah,-42.88728,147.40554,Australia
2792,Huon Valley,-43.29385,146.56555,Australia
2793,Huonville,-43.03124,147.04813,Australia
2794,Invermay,-41.42036,147.13358,Australia
2795,Kentish,-41.46341,146.17726,Australia
2796,King Island,-39.87215,143.99153,Australia
2797,Kingborough,-42.97451,147.25113,Australia
2798,Kings Meadows,-41.47041,147.16196,Australia
2799,Kingston,-42.97638,147.30351,Australia
2800,Kingston Beach,-42.98021,147.31941,Australia
2801,Latrobe,-41.21551,146.40656,Australia
2802,Lauderdale,-42.91364,147.48747,Australia
2803,Launceston,-41.43876,147.13467,Australia
2804,Launceston city centre,-41.43352,147.1378,Australia
2805,Legana,-41.36572,147.04584,Australia
2806,Lenah Valley,-42.87146,147.27514,Australia
2807,Lindisfarne,-42.84837,147.36192,Australia
2808,Longford,-41.60512,147.11887,Australia
2809,Lutana,-42.83475,147.31152,Australia
2810,Margate,-43.02814,147.26256,Australia
2811,Mayfield,-41.3876,147.13052,Australia
2812,Meander Valley,-41.64952,146.54572,Australia
2813,Miandetta,-41.1955,146.35322,Australia
2814,Midway Point,-42.7948,147.52883,Australia
2815,Montello,-41.05762,145.89626,Australia
2816,Montrose,-42.82895,147.24735,Australia
2817,Moonah,-42.84617,147.30228,Australia
2818,Mornington,-42.86267,147.39819,Australia
2819,Mount Nelson,-42.92073,147.32069,Australia
2820,Mount Stuart,-42.87157,147.30164,Australia
2821,Mowbray,-41.40243,147.15059,Australia
2822,New Norfolk,-42.78261,147.0587,Australia
2823,New Town,-42.85758,147.30869,Australia
2824,Newnham,-41.38969,147.11397,Australia
2825,Newstead,-41.44108,147.16183,Australia
2826,North Hobart,-42.87406,147.31597,Australia
2827,Northern Midlands,-41.87988,147.45776,Australia
2828,Norwood,-41.4592,147.18077,Australia
2829,Oakdowns,-42.90178,147.45595,Australia
2830,Old Beach,-42.77758,147.26659,Australia
2831,Park Grove,-41.05478,145.88201,Australia
2832,Penguin,-41.12258,146.07318,Australia
2833,Perth,-41.57231,147.17096,Australia
2834,Port Sorell,-41.16652,146.55283,Australia
2835,Prospect Vale,-41.481,147.10406,Australia
2836,Queenstown,-42.0805,145.55646,Australia
2837,Ranelagh,-43.00977,147.03764,Australia
2838,Ravenswood,-41.41593,147.1825,Australia
2839,Richmond,-42.73554,147.43833,Australia
2840,Risdon Vale,-42.81242,147.35654,Australia
2841,Riverside,-41.42105,147.05086,Australia
2842,Rocherlea,-41.38083,147.15738,Australia
2843,Rokeby,-42.89875,147.44917,Australia
2844,Romaine,-41.09944,145.89376,Australia
2845,Rosetta,-42.82105,147.25258,Australia
2846,Saint Leonards,-41.45672,147.19952,Australia
2847,Sandford,-42.93333,147.5,Australia
2848,Sandy Bay,-42.89449,147.32439,Australia
2849,Scottsdale,-41.1578,147.51727,Australia
2850,Seven Mile Beach,-42.85863,147.50532,Australia
2851,Shearwater,-41.15673,146.53178,Australia
2852,Sheffield,-41.39947,146.33897,Australia
2853,Shorewell Park,-41.0699,145.87689,Australia
2854,Smithton,-40.84587,145.12498,Australia
2855,Snug,-43.06669,147.25468,Australia
2856,Somerset,-41.04065,145.83055,Australia
2857,Sorell,-42.78908,147.69488,Australia
2858,South Hobart,-42.89459,147.30924,Australia
2859,South Launceston,-41.45506,147.14556,Australia
2860,Southern Midlands,-42.41785,147.43414,Australia
2861,Spreyton,-41.23524,146.35108,Australia
2862,St Helens,-41.32028,148.23889,Australia
2863,Summerhill,-41.46747,147.12796,Australia
2864,Taroona,-42.9452,147.3484,Australia
2865,Tasman Peninsula,-43.16245,147.94739,Australia
2866,Tranmere,-42.92179,147.41701,Australia
2867,Trevallyn,-41.44246,147.10484,Australia
2868,Turners Beach,-41.1606,146.23193,Australia
2869,Ulverstone,-41.16026,146.18242,Australia
2870,Upper Burnie,-41.07139,145.8996,Australia
2871,Waratah/Wynyard,-41.30709,145.45831,Australia
2872,Warrane,-42.85546,147.38297,Australia
2873,Waverley,-41.43602,147.18588,Australia
2874,West Coast,-42.45246,145.52264,Australia
2875,West Hobart,-42.87658,147.30688,Australia
2876,West Launceston,-41.45092,147.13114,Australia
2877,West Moonah,-42.84996,147.28181,Australia
2878,West Tamar,-41.26441,146.89123,Australia
2879,West Ulverstone,-41.14744,146.1267,Australia
2880,Westbury,-41.52914,146.83914,Australia
2881,Wynyard,-40.9897,145.72617,Australia
2882,Youngtown,-41.48332,147.17067,Australia
2883,Abbotsford,-37.8,145.0,Australia
2884,Aberfeldie,-37.75959,144.8974,Australia
2885,Airport West,-37.7247,144.88126,Australia
2886,Albanvale,-37.74609,144.76856,Australia
2887,Albert Park,-37.84107,144.95198,Australia
2888,Albion,-37.78017,144.81724,Australia
2889,Alexandra,-37.19132,145.7112,Australia
2890,Alfredton,-37.56667,143.81667,Australia
2891,Allansford,-38.38639,142.59431,Australia
2892,Alphington,-37.78333,145.03333,Australia
2893,Alpine,-36.83412,146.97936,Australia
2894,Altona,-37.86964,144.83036,Australia
2895,Altona Meadows,-37.88413,144.78367,Australia
2896,Altona North,-37.83487,144.84735,Australia
2897,Anglesea,-38.4073,144.18587,Australia
2898,Apollo Bay,-38.7594,143.67219,Australia
2899,Ararat,-37.48925,142.82239,Australia
2900,Ardeer,-37.77586,144.80144,Australia
2901,Armadale,-37.85544,145.02052,Australia
2902,Armstrong Creek,-38.23121,144.37374,Australia
2903,Ascot,-36.7,144.33333,Australia
2904,Ascot Vale,-37.77988,144.92276,Australia
2905,Ashburton,-37.86667,145.08333,Australia
2906,Ashwood,-37.86659,145.10553,Australia
2907,Aspendale,-38.02913,145.10266,Australia
2908,Aspendale Gardens,-38.02277,145.11798,Australia
2909,Attwood,-37.66955,144.88675,Australia
2910,Avenel,-36.90088,145.23367,Australia
2911,Avoca,-37.09044,143.47365,Australia
2912,Avondale Heights,-37.76155,144.86261,Australia
2913,Bacchus Marsh,-37.67268,144.43829,Australia
2914,Badger Creek,-37.7,145.51667,Australia
2915,Bairnsdale,-37.82289,147.61041,Australia
2916,Balaclava,-37.86667,145.0,Australia
2917,Ballan,-37.59987,144.2289,Australia
2918,Ballarat,-37.56622,143.84957,Australia
2919,Ballarat Central,-37.56206,143.85082,Australia
2920,Ballarat East,-37.56667,143.86667,Australia
2921,Ballarat North,-37.51884,143.77284,Australia
2922,Balnarring,-38.36667,145.13333,Australia
2923,Balwyn,-37.80914,145.0789,Australia
2924,Balwyn North,-37.79086,145.09386,Australia
2925,Bannockburn,-38.04894,144.16882,Australia
2926,Banyule,-37.73386,145.08576,Australia
2927,Baranduda,-36.19114,146.9538,Australia
2928,Barwon Heads,-38.27448,144.48853,Australia
2929,Bass Coast,-38.48507,145.4639,Australia
2930,Baw Baw,-37.96998,146.14404,Australia
2931,Baxter,-38.2,145.15,Australia
2932,Bayside,-37.93986,145.01932,Australia
2933,Bayswater,-37.85,145.26667,Australia
2934,Bayswater North,-37.82612,145.29831,Australia
2935,Beaconsfield,-38.05,145.36667,Australia
2936,Beaconsfield Upper,-37.99415,145.4142,Australia
2937,Beaufort,-37.42996,143.38347,Australia
2938,Beaumaris,-37.98534,145.03361,Australia
2939,Beechworth,-36.35828,146.68584,Australia
2940,Belgrave,-37.91093,145.35359,Australia
2941,Belgrave Heights,-37.92624,145.34367,Australia
2942,Belgrave South,-37.93333,145.33333,Australia
2943,Bell Park,-38.10793,144.33839,Australia
2944,Bell Post Hill,-38.09564,144.31968,Australia
2945,Bellfield,-37.75309,145.03848,Australia
2946,Belmont,-38.17485,144.34276,Australia
2947,Benalla,-36.59041,146.02812,Australia
2948,Bendigo,-36.75818,144.28024,Australia
2949,Bendigo city centre,-36.75698,144.27957,Australia
2950,Bentleigh,-37.91806,145.03544,Australia
2951,Bentleigh East,-37.91928,145.05301,Australia
2952,Berwick,-38.03333,145.35,Australia
2953,Beveridge,-37.48333,144.98333,Australia
2954,Bittern,-38.33333,145.16667,Australia
2955,Black Hill,-37.55,143.86667,Australia
2956,Black Rock,-37.97357,145.01636,Australia
2957,Blackburn,-37.81901,145.15326,Australia
2958,Blackburn North,-37.80931,145.1518,Australia
2959,Blackburn South,-37.83975,145.15549,Australia
2960,Blairgowrie,-38.36131,144.77955,Australia
2961,Blind Bight,-38.21427,145.3377,Australia
2962,Bonbeach,-38.06528,145.12278,Australia
2963,Boronia,-37.86667,145.28333,Australia
2964,Boroondara,-37.8264,145.05299,Australia
2965,Botanic Ridge,-38.13922,145.26841,Australia
2966,Box Hill,-37.81887,145.12545,Australia
2967,Box Hill North,-37.80266,145.12656,Australia
2968,Box Hill South,-37.83236,145.12098,Australia
2969,Braybrook,-37.78671,144.85484,Australia
2970,Briagolong,-37.84356,147.07268,Australia
2971,Briar Hill,-37.70631,145.121,Australia
2972,Bright,-36.72998,146.95978,Australia
2973,Brighton,-37.90561,145.00279,Australia
2974,Brighton East,-37.90232,145.01734,Australia
2975,Brimbank,-37.74287,144.81644,Australia
2976,Broadford,-37.20276,145.04837,Australia
2977,Broadmeadows,-37.68015,144.91877,Australia
2978,Brookfield,-37.7008,144.56025,Australia
2979,Brooklyn,-37.81609,144.8415,Australia
2980,Brown Hill,-37.54654,143.91553,Australia
2981,Brunswick,-37.76667,144.96667,Australia
2982,Brunswick East,-37.77255,144.97241,Australia
2983,Brunswick West,-37.76461,144.94383,Australia
2984,Bulleen,-37.76667,145.08333,Australia
2985,Buloke,-35.84638,143.05201,Australia
2986,Bundoora,-37.69825,145.05967,Australia
2987,Buninyong,-37.65019,143.88388,Australia
2988,Bunyip,-38.09789,145.71606,Australia
2989,Burnside,-37.74937,144.75301,Australia
2990,Burnside Heights,-37.72691,144.75225,Australia
2991,Burwood,-37.84978,145.11901,Australia
2992,Burwood East,-37.85,145.15,Australia
2993,Cairnlea,-37.75931,144.78781,Australia
2994,California Gully,-36.72887,144.26089,Australia
2995,Camberwell,-37.84205,145.0694,Australia
2996,Campaspe,-36.32338,144.70844,Australia
2997,Campbellfield,-37.66386,144.95953,Australia
2998,Campbells Creek,-37.08665,144.20203,Australia
2999,Camperdown,-38.23392,143.14983,Australia
3000,Canadian,-37.57606,143.87742,Australia
3001,Canterbury,-37.8247,145.08476,Australia
3002,Cape Woolamai,-38.54285,145.34407,Australia
3003,Cardinia,-38.09508,145.56455,Australia
3004,Carisbrook,-37.04808,143.81665,Australia
3005,Carlton,-37.8,144.96667,Australia
3006,Carlton North,-37.78818,144.97014,Australia
3007,Carnegie,-37.89359,145.05534,Australia
3008,Caroline Springs,-37.74124,144.73631,Australia
3009,Carrum,-38.08333,145.13333,Australia
3010,Carrum Downs,-38.09968,145.17248,Australia
3011,Casey,-38.09519,145.32279,Australia
3012,Casterton,-37.58489,141.40297,Australia
3013,Castlemaine,-37.06709,144.21684,Australia
3014,Caulfield,-37.88251,145.02288,Australia
3015,Caulfield East,-37.88121,145.04208,Australia
3016,Caulfield North,-37.8739,145.02485,Australia
3017,Caulfield South,-37.89562,145.02597,Australia
3018,Central Goldfields,-36.97889,143.73857,Australia
3019,Chadstone,-37.88766,145.09519,Australia
3020,Charlton,-36.26437,143.34901,Australia
3021,Chelsea,-38.05,145.11667,Australia
3022,Chelsea Heights,-38.03333,145.13333,Australia
3023,Cheltenham,-37.96944,145.04806,Australia
3024,Chewton,-37.08137,144.25682,Australia
3025,Chiltern,-36.15044,146.60843,Australia
3026,Chirnside Park,-37.7386,145.31431,Australia
3027,Churchill,-38.30776,146.41367,Australia
3028,Clarinda,-37.94066,145.10238,Australia
3029,Clayton,-37.91667,145.11667,Australia
3030,Clayton South,-37.93333,145.11667,Australia
3031,Clifton Hill,-37.79798,144.99533,Australia
3032,Clifton Springs,-38.1567,144.5551,Australia
3033,Clunes,-37.29473,143.78636,Australia
3034,Clyde,-38.13333,145.33333,Australia
3035,Clyde North,-38.11667,145.33333,Australia
3036,Cobden,-38.3286,143.07484,Australia
3037,Cobram,-35.92069,145.64066,Australia
3038,Coburg,-37.75,144.96667,Australia
3039,Coburg North,-37.72867,144.96134,Australia
3040,Cockatoo,-37.93677,145.49376,Australia
3041,Cohuna,-35.80697,144.21886,Australia
